id,file,offset,category,original,translation,status,note
DATA5.BIN#845328,DATA5.BIN,845328,对话,"おかげで、学校の成績はボロボロだったけど、
代わりに放送コンクールで優勝
できたんだよな。",,untranslated,
DATA5.BIN#845434,DATA5.BIN,845434,对话,"今思えば、サッカーばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#845555,DATA5.BIN,845555,对话,"でも、おかげで、全国大会で優勝
できたんだよな。学校もトップの成績で卒業
できたし、文武両道において完璧だよな。",,untranslated,
DATA5.BIN#845675,DATA5.BIN,845675,对话,"でも、おかげで、全国大会で優勝
できたんだよな。学校も成績優秀のうちに卒業
できたし、これってすごいことだよな。",,untranslated,
DATA5.BIN#845795,DATA5.BIN,845795,对话,"でも、おかげで、全国大会で優勝
できたんだし、それだけでもすごいことだよな。",,untranslated,
DATA5.BIN#845880,DATA5.BIN,845880,对话,"おかげで、学校の成績は
あまり良くなかったけど、
代わりにサッカーでインターハイ優勝
できたんだよな。",,untranslated,
DATA5.BIN#845989,DATA5.BIN,845989,对话,"おかげで、学校の成績は
ボロボロだったけど、
代わりにサッカーでインターハイ優勝
できたんだよな。",,untranslated,
DATA5.BIN#846102,DATA5.BIN,846102,对话,"今思えば、道場に通ってばかり
いた気がするなぁ…。",,untranslated,
DATA5.BIN#846223,DATA5.BIN,846223,对话,"でも、おかげで、合気道でインターハイ優勝
できたんだよな。
学校もトップの成績で卒業できたし、
文武両道において完璧だよな。",,untranslated,
DATA5.BIN#846354,DATA5.BIN,846354,对话,"でも、おかげで、合気道でインターハイ優勝
できたんだよな。
学校も成績優秀のうちに卒業できたし、
これってすごいことだよな。",,untranslated,
DATA5.BIN#846485,DATA5.BIN,846485,对话,"でも、おかげで、合気道でインターハイ優勝
できたんだし、それだけでもすごいことだよな。",,untranslated,
DATA5.BIN#846580,DATA5.BIN,846580,对话,"おかげで、学校の成績は
あまり良くなかったけど、
代わりに合気道でインターハイ優勝
できたんだよな。",,untranslated,
DATA5.BIN#846687,DATA5.BIN,846687,对话,"おかげで、学校の成績は
ボロボロだったけど、
代わりに合気道でインターハイ優勝
できたんだよな。",,untranslated,
DATA5.BIN#846798,DATA5.BIN,846798,对话,"今思えば、家で草いじりばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#846861,DATA5.BIN,846861,对话,"今思えば、釣りばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#846916,DATA5.BIN,846916,对话,"今思えば、家で手芸ばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#846975,DATA5.BIN,846975,对话,"今思えば、家で本を読んでばかり
いた気がするなぁ…。",,untranslated,
DATA5.BIN#847036,DATA5.BIN,847036,对话,"今思えば、家で絵を描いてばかり
いた気がするなぁ…。",,untranslated,
DATA5.BIN#847097,DATA5.BIN,847097,对话,"今思えば、家で料理ばかり
作っていた気がするなぁ…。",,untranslated,
DATA5.BIN#847158,DATA5.BIN,847158,对话,"今思えば、地面を
掘ってばかりいた気がするなぁ…。",,untranslated,
DATA5.BIN#847217,DATA5.BIN,847217,对话,"今思えば、あっちこっち散策ばかり
していたなぁ…。",,untranslated,
DATA5.BIN#847276,DATA5.BIN,847276,对话,"今思えば、家で模型ばかり
作っていた気がするなぁ…。",,untranslated,
DATA5.BIN#847337,DATA5.BIN,847337,对话,"今思えば、家でペットの世話ばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#847404,DATA5.BIN,847404,对话,"今思えば、家で音楽を聴いてばかり
いた気がするなぁ…。",,untranslated,
DATA5.BIN#847467,DATA5.BIN,847467,对话,"今思えば、家でＷＥＢサーフィンばかり
していた気がするなぁ…。",,untranslated,
DATA5.BIN#847538,DATA5.BIN,847538,对话,"今思えば、何をするでもなく
淡々と過ごしていた気がするなぁ…。",,untranslated,
DATA5.BIN#847663,DATA5.BIN,847663,对话,"でも、まあ、学年トップの成績で卒業できたし、
これって、文武両道を問わず、
何でもソツなくこなせたってことだよな。",,untranslated,
DATA5.BIN#847785,DATA5.BIN,847785,对话,"でも、まあ、学年トップの成績で卒業できたし、
これって、何でもソツなく
こなせたってことだよな。",,untranslated,
DATA5.BIN#847935,DATA5.BIN,847935,对话,"ともかく、学校の成績は全く駄目だったが、
無事、人並みに卒業することができた。",,untranslated,
DATA5.BIN#848022,DATA5.BIN,848022,对话,"特に何ができるというわけでもなく、
無事に卒業できたということくらいが俺の勲章かな。
寂しいな…。",,untranslated,
DATA5.BIN#848193,DATA5.BIN,848193,对话,"ともかく、学年トップの成績で
卒業することができてよかった。",,untranslated,
DATA5.BIN#848262,DATA5.BIN,848262,对话,"ともかく、成績優秀のうちに
卒業することができてよかった。",,untranslated,
DATA5.BIN#848329,DATA5.BIN,848329,对话,"ともかく、まあまあ優秀な成績で
卒業することができてよかった。",,untranslated,
DATA5.BIN#848400,DATA5.BIN,848400,对话,"ともかく、人並みの成績で
卒業することができてよかった。",,untranslated,
DATA5.BIN#848465,DATA5.BIN,848465,对话,"そのためか、学校の成績は
あまり良くなかったよな。
なんとか卒業することができて
ほっとしているよ。",,untranslated,
DATA5.BIN#848580,DATA5.BIN,848580,对话,"そのためか、学校の成績は
全くだめだったよな。
なんとか卒業することができて
本当にほっとしているよ。",,untranslated,
DATA5.BIN#848756,DATA5.BIN,848756,菜单,そして、何より、,,untranslated,
DATA5.BIN#848779,DATA5.BIN,848779,对话,"というかわいい
彼女ができたのが、すごくうれしいな。
素晴らしい高校生活を送れたと
自分でも感心している。",,untranslated,
DATA5.BIN#848892,DATA5.BIN,848892,对话,"今振り返ると、充実した高校生活を送れたと思う。
唯一、心残りなのは彼女と呼べる大切な存在が
できなかったことかな。その点ではすごく残念だ。",,untranslated,
DATA5.BIN#849091,DATA5.BIN,849091,对话,"というかわいい彼女が
できただけでも、大満足かな。
その意味では充実した高校生活を送れたと思う。",,untranslated,
DATA5.BIN#849195,DATA5.BIN,849195,对话,"彼女と呼べる大切な人もできなかったし、
振り返ると、後悔ばかりだなあ。
…いったい何をしていたんだろう。",,untranslated,
DATA5.BIN#849484,DATA5.BIN,849484,对话,"結局、俺は、めでたく一流大学の文学部に
進学できることになった。",,untranslated,
DATA5.BIN#849557,DATA5.BIN,849557,对话,"結局、俺は、めでたく一流大学の工学部に
進学できることになった。",,untranslated,
DATA5.BIN#849630,DATA5.BIN,849630,对话,"結局、俺は、めでたく一流芸術大学に
進学できることになった。",,untranslated,
DATA5.BIN#849699,DATA5.BIN,849699,对话,"結局、俺は、めでたく一流体育大学に
進学できることになった。",,untranslated,
DATA5.BIN#849768,DATA5.BIN,849768,对话,"結局、俺は、めでたく一流大学に
進学できることになった。",,untranslated,
DATA5.BIN#849871,DATA5.BIN,849871,对话,"結局、俺は、二流大学の文学部に
進学することにした。",,untranslated,
DATA5.BIN#849932,DATA5.BIN,849932,对话,"結局、俺は、二流大学の工学部に
進学することにした。",,untranslated,
DATA5.BIN#849993,DATA5.BIN,849993,对话,"結局、俺は、二流芸術大学に
進学することにした。",,untranslated,
DATA5.BIN#850050,DATA5.BIN,850050,对话,"結局、俺は、二流体育大学に
進学することにした。",,untranslated,
DATA5.BIN#850107,DATA5.BIN,850107,对话,結局、俺は、二流大学に進学することにした。,,untranslated,
DATA5.BIN#850197,DATA5.BIN,850197,对话,"結局、俺は、しぶしぶ三流大学の文学部に
進学することにした。",,untranslated,
DATA5.BIN#850266,DATA5.BIN,850266,对话,"結局、俺は、しぶしぶ三流大学の工学部に
進学することにした。",,untranslated,
DATA5.BIN#850335,DATA5.BIN,850335,对话,"結局、俺は、しぶしぶ三流芸術大学に
進学することにした。",,untranslated,
DATA5.BIN#850400,DATA5.BIN,850400,对话,"結局、俺は、しぶしぶ三流体育大学に
進学することにした。",,untranslated,
DATA5.BIN#850465,DATA5.BIN,850465,对话,"結局、俺は、しぶしぶ三流大学に
進学することにした。",,untranslated,
DATA5.BIN#850526,DATA5.BIN,850526,对话,"結局、俺は、めでたく一流企業に就職
できることになった。",,untranslated,
DATA5.BIN#850591,DATA5.BIN,850591,对话,結局、俺は、二流企業に就職することにした。,,untranslated,
DATA5.BIN#850643,DATA5.BIN,850643,对话,"結局、俺は、しぶしぶ三流企業に就職
することにした。",,untranslated,
DATA5.BIN#850704,DATA5.BIN,850704,对话,"結局、俺は、俳優になり演劇の道を
進むことにした。",,untranslated,
DATA5.BIN#850763,DATA5.BIN,850763,对话,"結局、俺は、国立宇宙研究所の研究員になり
星の研究を続けることにした。",,untranslated,
DATA5.BIN#850842,DATA5.BIN,850842,对话,"結局、俺は、プロ野球チームに入団し、
野球を続けることにした。",,untranslated,
DATA5.BIN#850913,DATA5.BIN,850913,对话,"結局、俺は、プロテニス選手になり
テニスを続けることにした。",,untranslated,
DATA5.BIN#850982,DATA5.BIN,850982,对话,"結局、俺は、工科大学へ進学し、
科学部での研究を継続することにした。",,untranslated,
DATA5.BIN#851059,DATA5.BIN,851059,对话,"結局、俺は、国内でも数少ない
プロの陸上選手になった。",,untranslated,
DATA5.BIN#851122,DATA5.BIN,851122,对话,"結局、俺は、生徒会で培った政治力を生かし、
影の生徒会長として、学校を牛耳ることになった。",,untranslated,
DATA5.BIN#851221,DATA5.BIN,851221,对话,"結局、俺は、放送部での実績を生かし、
ＤＪになった。",,untranslated,
DATA5.BIN#851282,DATA5.BIN,851282,对话,"結局、俺は、プロサッカーチームに入団し、
サッカーを続けることにした。",,untranslated,
DATA5.BIN#851361,DATA5.BIN,851361,对话,"結局、俺は、道場の師範となり、
合気道を続けることにした。",,untranslated,
DATA5.BIN#851428,DATA5.BIN,851428,对话,"結局、俺は、ガーデニング好きがこうじて
花屋を開いた。",,untranslated,
DATA5.BIN#851491,DATA5.BIN,851491,对话,"結局、俺は、釣り好きがこうじて
漁師になった。",,untranslated,
DATA5.BIN#851546,DATA5.BIN,851546,对话,"結局、俺は、文学好きがこうじて
小説家になった。",,untranslated,
DATA5.BIN#851603,DATA5.BIN,851603,对话,"結局、俺は、絵画好きがこうじて
画家になった。",,untranslated,
DATA5.BIN#851658,DATA5.BIN,851658,对话,"結局、俺は、料理好きがこうじて
コックになった。",,untranslated,
DATA5.BIN#851715,DATA5.BIN,851715,对话,"結局、俺は、発掘好きがこうじて
考古学者になった。",,untranslated,
DATA5.BIN#851774,DATA5.BIN,851774,对话,"結局、俺は、模型好きがこうじて
プロモデラーになった。",,untranslated,
DATA5.BIN#851837,DATA5.BIN,851837,对话,"結局、俺は、散策好きがこうじて
登山家になった。",,untranslated,
DATA5.BIN#851894,DATA5.BIN,851894,对话,"結局、俺は、フリーターになった。
人生、自分を見つめ直す時間も必要だよな。
}",,untranslated,
DATA5.BIN#852810,DATA5.BIN,852810,菜单,はというと…,,untranslated,
DATA5.BIN#852838,DATA5.BIN,852838,对话,"二人ともいろいろと忙しいけど、時間を見つけては
一緒にデートしている。
彼女はかわいくて、誰にでも優しいから、
皆に愛される",,untranslated,
DATA5.BIN#852967,DATA5.BIN,852967,对话,"になれるだろう。
少し不安になることもあるけれど、
俺は二人の愛は永遠だと信じている。
坂の伝説と共に、
あの日の二人の約束と共に…永遠に。",,untranslated,
DATA5.BIN#853113,DATA5.BIN,853113,菜单,そういえば、,,untranslated,
DATA5.BIN#853142,DATA5.BIN,853142,菜单,そうだ。,,untranslated,
DATA5.BIN#853160,DATA5.BIN,853160,对话,"彼女はかわいくて、誰にでも優しいから、
皆に愛される",,untranslated,
DATA5.BIN#853218,DATA5.BIN,853218,对话,"になれるだろう。
結果的に振ったことになったけど、
惜しいことしたかなぁ…。",,untranslated,
DATA5.BIN#853406,DATA5.BIN,853406,对话,"になれるだろう。
…せめて伝説が成就していればなぁ。
はぁ…。",,untranslated,
DATA5.BIN#853554,DATA5.BIN,853554,菜单,医学大学に進学した,,untranslated,
DATA5.BIN#853581,DATA5.BIN,853581,菜单,薬科大学に進学した,,untranslated,
DATA5.BIN#853608,DATA5.BIN,853608,菜单,アイドルになった,,untranslated,
DATA5.BIN#853633,DATA5.BIN,853633,菜单,一流大学に進学した,,untranslated,
DATA5.BIN#853660,DATA5.BIN,853660,菜单,二流大学に進学した,,untranslated,
DATA5.BIN#853687,DATA5.BIN,853687,菜单,三流大学に進学した,,untranslated,
DATA5.BIN#853714,DATA5.BIN,853714,菜单,一流企業に就職した,,untranslated,
DATA5.BIN#853741,DATA5.BIN,853741,菜单,二流企業に就職した,,untranslated,
DATA5.BIN#853768,DATA5.BIN,853768,菜单,三流企業に就職した,,untranslated,
DATA5.BIN#853795,DATA5.BIN,853795,菜单,公務員になった,,untranslated,
DATA5.BIN#853818,DATA5.BIN,853818,菜单,看護大学に進学した,,untranslated,
DATA5.BIN#853845,DATA5.BIN,853845,菜单,教育大学に進学した,,untranslated,
DATA5.BIN#853920,DATA5.BIN,853920,菜单,ステキな女医さん,,untranslated,
DATA5.BIN#853945,DATA5.BIN,853945,菜单,ステキな薬剤師,,untranslated,
DATA5.BIN#853968,DATA5.BIN,853968,菜单,ステキなアイドル,,untranslated,
DATA5.BIN#853993,DATA5.BIN,853993,菜单,ステキな女性,,untranslated,
DATA5.BIN#854014,DATA5.BIN,854014,菜单,ステキな公務員,,untranslated,
DATA5.BIN#854037,DATA5.BIN,854037,菜单,ステキな看護婦,,untranslated,
DATA5.BIN#854060,DATA5.BIN,854060,菜单,ステキな先生,,untranslated,
DATA5.BIN#854089,DATA5.BIN,854089,对话,"おばあちゃんとの交流が、
彼女にそう決断させたんだと思う。
}",,untranslated,
DATA5.BIN#854179,DATA5.BIN,854179,菜单,彼女は俺と同じ,,untranslated,
DATA5.BIN#854837,DATA5.BIN,854837,对话,"俺たちの理想が達成されるその日まで、
数々の障害が待ち受けているだろう。
もしかしたら、俺を信じてついて来てくれた彼女を
危険にさらすことになるかもしれない…。
少し不安になることもあるけれど、
俺は二人の愛は永遠だと信じている。
坂の伝説と共に、
あの日の二人の約束と共に…永遠に。",,untranslated,
DATA5.BIN#855159,DATA5.BIN,855159,对话,"二人ともいろいろと忙しいけど、時間を見つけては
一緒にデートしている。
彼女はかわいくて、頭もいいから
皆に愛される",,untranslated,
DATA5.BIN#855472,DATA5.BIN,855472,对话,"彼女はかわいくて、頭もいいから
皆に愛される",,untranslated,
